Date,Open,High,Low,Close,Adj Close,Volume
2021-02-18,11132,11132,11132,11132,11132,32236200
2021-02-19,11132,11132,11132,11132,11132,39157700
2021-02-22,11132,11132,11132,11132,11132,47256900
2021-02-23,11132,11132,11132,11132,11132,97241900
2021-02-24,11132,11132,11132,11132,11132,58206300
2021-02-25,11132,11132,11132,11132,11132,110182600
2021-02-26,11132,11132,11132,11132,11132,104739800
2021-03-01,11132,11132,11132,11132,11132,49164500
2021-03-02,11132,11132,11132,11132,11132,48370000
2021-03-03,11132,11132,11132,11132,11132,86301100
2021-03-04,11132,11132,11132,11132,11132,139131600
2021-03-05,11132,11132,11132,11132,11132,121523700
2021-03-08,11132,11132,11132,11132,11132,88409800
2021-03-09,11132,11132,11132,11132,11132,80391100
2021-03-10,11132,11132,11132,11132,11132,76798100
2021-03-11,11132,11132,11132,11132,11132,53484800
2021-03-12,11132,11132,11132,11132,11132,69315600
2021-03-15,11132,11132,11132,11132,11132,42955700
2021-03-16,11132,11132,11132,11132,11132,54925900
2021-03-17,11132,11132,11132,11132,11132,78258700
2021-03-18,11132,11132,11132,11132,11132,82718100
2021-03-19,11132,11132,11132,11132,11132,78446200
2021-03-22,11132,11132,11132,11132,11132,56194800
2021-03-23,11132,11132,11132,11132,11132,53455400
2021-03-24,11132,11132,11132,11132,11132,64803700
2021-03-25,11132,11132,11132,11132,11132,78729000
2021-03-26,11132,11132,11132,11132,11132,63519600
2021-03-29,11132,11132,11132,11132,11132,54608000
2021-03-30,11132,11132,11132,11132,11132,44635700
2021-03-31,11132,11132,11132,11132,11132,55032500
2021-04-01,11132,11132,11132,11132,11132,55685600
2021-04-05,11132,11132,11132,11132,11132,42172500
2021-04-06,11132,11132,11132,11132,11132,33537200
2021-04-07,11132,11132,11132,11132,11132,32046400
2021-04-08,11132,11132,11132,11132,11132,29940800
2021-04-09,11132,11132,11132,11132,11132,36664900
2021-04-12,11132,11132,11132,11132,11132,25833000
2021-04-13,11132,11132,11132,11132,11132,30374000
2021-04-14,11132,11132,11132,11132,11132,42564300
2021-04-15,11132,11132,11132,11132,11132,36342800
2021-04-16,11132,11132,11132,11132,11132,40860100
2021-04-19,11132,11132,11132,11132,11132,34533100
2021-04-20,11132,11132,11132,11132,11132,38081800
2021-04-21,11132,11132,11132,11132,11132,36598100
2021-04-22,11132,11132,11132,11132,11132,45936100
2021-04-23,11132,11132,11132,11132,11132,36381900
2021-04-26,11132,11132,11132,11132,11132,30812000
2021-04-27,11132,11132,11132,11132,11132,33187200
2021-04-28,11132,11132,11132,11132,11132,33615700
2021-04-29,11132,11132,11132,11132,11132,37708900
2021-04-30,11132,11132,11132,11132,11132,38263400
2021-05-03,11132,11132,11132,11132,11132,29729700
2021-05-04,11132,11132,11132,11132,11132,65147000
2021-05-05,11132,11132,11132,11132,11132,46219300
2021-05-06,11132,11132,11132,11132,11132,46814300
2021-05-07,11132,11132,11132,11132,11132,53324500
2021-05-10,11132,11132,11132,11132,11132,60700500
2021-05-11,11132,11132,11132,11132,11132,71963600
2021-05-12,11132,11132,11132,11132,11132,91164900
2021-05-13,11132,11132,11132,11132,11132,69877800
2021-05-14,11132,11132,11132,11132,11132,44370000
2021-05-17,11132,11132,11132,11132,11132,39395000
2021-05-18,11132,11132,11132,11132,11132,36528500
2021-05-19,11132,11132,11132,11132,11132,66319100
2021-05-20,11132,11132,11132,11132,11132,46466100
2021-05-21,11132,11132,11132,11132,11132,50330400
2021-05-24,11132,11132,11132,11132,11132,32475800
2021-05-25,11132,11132,11132,11132,11132,31280300
2021-05-26,11132,11132,11132,11132,11132,25444900
2021-05-27,11132,11132,11132,11132,11132,27931700
2021-05-28,11132,11132,11132,11132,11132,29927400
2021-06-01,11132,11132,11132,11132,11132,31145400
2021-06-02,11132,11132,11132,11132,11132,22047900
2021-06-03,11132,11132,11132,11132,11132,37057800
2021-06-04,11132,11132,11132,11132,11132,38736500
2021-06-07,11132,11132,11132,11132,11132,32611900
2021-06-08,11132,11132,11132,11132,11132,27282800
2021-06-09,11132,11132,11132,11132,11132,21485300
2021-06-10,11132,11132,11132,11132,11132,33702100
2021-06-11,11132,11132,11132,11132,11132,21222800
2021-06-14,11132,11132,11132,11132,11132,27827700
2021-06-15,11132,11132,11132,11132,11132,35963800
2021-06-16,11132,11132,11132,11132,11132,55399500
2021-06-17,11132,11132,11132,11132,11132,59722700
2021-06-18,11132,11132,11132,11132,11132,55414900
2021-06-21,11132,11132,11132,11132,11132,32992600
2021-06-22,11132,11132,11132,11132,11132,28941600
2021-06-23,11132,11132,11132,11132,11132,27188500
2021-06-24,11132,11132,11132,11132,11132,32581600
2021-06-25,11132,11132,11132,11132,11132,28682800
2021-06-28,11132,11132,11132,11132,11132,39130300
2021-06-29,11132,11132,11132,11132,11132,29426000
2021-06-30,11132,11132,11132,11132,11132,32724000
2021-07-01,11415,11415,11415,11415,11415,29290000
2021-07-02,11415,11415,11415,11415,11415,32727200
2021-07-06,11415,11415,11415,11415,11415,38842400
2021-07-07,11415,11415,11415,11415,11415,35265200
2021-07-08,11415,11415,11415,11415,11415,50890000
2021-07-09,11415,11415,11415,11415,11415,35184500
2021-07-12,11415,11415,11415,11415,11415,25717700
2021-07-13,11415,11415,11415,11415,11415,39723000
2021-07-14,11415,11415,11415,11415,11415,35336400
2021-07-15,11415,11415,11415,11415,11415,53391600
2021-07-16,11415,11415,11415,11415,11415,47262000
2021-07-19,11415,11415,11415,11415,11415,64404600
2021-07-20,11415,11415,11415,11415,11415,42183700
2021-07-21,11415,11415,11415,11415,11415,30259900
2021-07-22,11415,11415,11415,11415,11415,30252200
2021-07-23,11415,11415,11415,11415,11415,31960800
2021-07-26,11415,11415,11415,11415,11415,28438100
2021-07-27,11415,11415,11415,11415,11415,57933100
2021-07-28,11415,11415,11415,11415,11415,42066200
2021-07-29,11415,11415,11415,11415,11415,25672500
2021-07-30,11415,11415,11415,11415,11415,36484600
2021-08-02,11415,11415,11415,11415,11415,27334100
2021-08-03,11415,11415,11415,11415,11415,35558500
2021-08-04,11415,11415,11415,11415,11415,29602200
2021-08-05,11415,11415,11415,11415,11415,21443900
2021-08-06,11415,11415,11415,11415,11415,33332100
2021-08-09,11415,11415,11415,11415,11415,25960200
2021-08-10,11415,11415,11415,11415,11415,35130800
2021-08-11,11415,11415,11415,11415,11415,34249800
2021-08-12,11415,11415,11415,11415,11415,25969200
2021-08-13,11415,11415,11415,11415,11415,19336200
2021-08-16,11415,11415,11415,11415,11415,34856900
2021-08-17,11415,11415,11415,11415,11415,44793900
2021-08-18,11415,11415,11415,11415,11415,38541900
2021-08-19,11415,11415,11415,11415,11415,48499400
2021-08-20,11415,11415,11415,11415,11415,39486000
2021-08-23,11415,11415,11415,11415,11415,34034700
2021-08-24,11415,11415,11415,11415,11415,21732900
2021-08-25,11415,11415,11415,11415,11415,20441900
2021-08-26,11415,11415,11415,11415,11415,29133300
2021-08-27,11415,11415,11415,11415,11415,27104700
2021-08-30,11415,11415,11415,11415,11415,27295700
2021-08-31,11415,11415,11415,11415,11415,29628200
2021-09-01,11415,11415,11415,11415,11415,28138300
2021-09-02,11415,11415,11415,11415,11415,25453400
2021-09-03,11415,11415,11415,11415,11415,24605400
2021-09-07,11415,11415,11415,11415,11415,23970200
2021-09-08,11415,11415,11415,11415,11415,32949200
2021-09-09,11415,11415,11415,11415,11415,29399000
2021-09-10,11415,11415,11415,11415,11415,40249400
2021-09-13,11415,11415,11415,11415,11415,48741800
2021-09-14,11415,11415,11415,11415,11415,41826600
2021-09-15,11415,11415,11415,11415,11415,34097900
2021-09-16,11415,11415,11415,11415,11415,35193100
2021-09-17,11415,11415,11415,11415,11415,60912300
2021-09-20,11415,11415,11415,11415,11415,76203200
2021-09-21,11415,11415,11415,11415,11415,41927500
2021-09-22,11415,11415,11415,11415,11415,46972900
2021-09-23,11415,11415,11415,11415,11415,44652000
2021-09-24,11415,11415,11415,11415,11415,36056800
2021-09-27,11415,11415,11415,11415,11415,43338100
2021-09-28,11415,11415,11415,11415,11415,97701600
2021-09-29,11415,11415,11415,11415,11415,58076600
2021-09-30,11415,11415,11415,11415,11415,61384600
2021-10-01,11415,11415,11415,11415,11415,56375500
2021-10-04,11415,11415,11415,11415,11415,76766000
2021-10-05,11415,11415,11415,11415,11415,47232900
2021-10-06,11415,11415,11415,11415,11415,56806500
2021-10-07,11415,11415,11415,11415,11415,39411200
2021-10-08,11415,11415,11415,11415,11415,41822300
2021-10-11,11415,11415,11415,11415,11415,34847200
2021-10-12,11415,11415,11415,11415,11415,43905100
2021-10-13,11415,11415,11415,11415,11415,40120800
2021-10-14,11415,11415,11415,11415,11415,43433900
2021-10-15,11415,11415,11415,11415,11415,40419900
2021-10-18,11415,11415,11415,11415,11415,34513500
2021-10-19,11415,11415,11415,11415,11415,29091000
2021-10-20,11415,11415,11415,11415,11415,31390300
2021-10-21,11415,11415,11415,11415,11415,25469300
2021-10-22,11415,11415,11415,11415,11415,36275800
2021-10-25,11415,11415,11415,11415,11415,32597800
2021-10-26,11415,11415,11415,11415,11415,47191300
2021-10-27,11415,11415,11415,11415,11415,45760500
2021-10-28,11415,11415,11415,11415,11415,38007000
2021-10-29,11415,11415,11415,11415,11415,37310100
2021-11-01,11415,11415,11415,11415,11415,30765300
2021-11-02,11415,11415,11415,11415,11415,25135300
2021-11-03,11415,11415,11415,11415,11415,33748900
2021-11-04,11415,11415,11415,11415,11415,40265300
2021-11-05,11415,11415,11415,11415,11415,43383800
2021-11-08,11415,11415,11415,11415,11415,29256300
2021-11-09,11415,11415,11415,11415,11415,50490700
2021-11-10,11415,11415,11415,11415,11415,54937400
2021-11-11,11415,11415,11415,11415,11415,32243000
2021-11-12,11415,11415,11415,11415,11415,34730600
2021-11-15,11415,11415,11415,11415,11415,33716900
2021-11-16,11415,11415,11415,11415,11415,27872900
2021-11-17,11415,11415,11415,11415,11415,28703300
2021-11-18,11415,11415,11415,11415,11415,45721500
2021-11-19,11415,11415,11415,11415,11415,45191700
2021-11-22,11415,11415,11415,11415,11415,61715400
2021-11-23,11415,11415,11415,11415,11415,70098700
2021-11-24,11415,11415,11415,11415,11415,46954400
2021-11-26,11415,11415,11415,11415,11415,51533300
2021-11-29,11415,11415,11415,11415,11415,54447100
2021-11-30,11415,11415,11415,11415,11415,81332700
2021-12-01,11415,11415,11415,11415,11415,77766500
2021-12-02,11415,11415,11415,11415,11415,84416600
2021-12-03,11415,11415,11415,11415,11415,105349100
2021-12-06,11415,11415,11415,11415,11415,67588800
2021-12-07,11415,11415,11415,11415,11415,56005300
2021-12-08,11415,11415,11415,11415,11415,39204000
2021-12-09,11415,11415,11415,11415,11415,49973700
2021-12-10,11415,11415,11415,11415,11415,52545800
2021-12-13,11415,11415,11415,11415,11415,50166400
2021-12-14,11415,11415,11415,11415,11415,75199200
2021-12-15,11415,11415,11415,11415,11415,73858000
2021-12-16,11415,11415,11415,11415,11415,82591400
2021-12-17,11415,11415,11415,11415,11415,80492500
2021-12-20,11415,11415,11415,11415,11415,65336800
2021-12-21,11415,11415,11415,11415,11415,48899500
2021-12-22,11415,11415,11415,11415,11415,37042200
2021-12-23,11415,11415,11415,11415,11415,29595500
2021-12-27,11415,11415,11415,11415,11415,32820700
2021-12-28,11415,11415,11415,11415,11415,33113700
2021-12-29,11415,11415,11415,11415,11415,32248500
2021-12-30,11415,11415,11415,11415,11415,23850100
2021-12-31,11415,11415,11415,11415,11415,34752900
2022-01-03,11698,11698,11698,11698,11698,40575900
2022-01-04,11698,11698,11698,11698,11698,58027200
2022-01-05,11698,11698,11698,11698,11698,75739800
2022-01-06,11698,11698,11698,11698,11698,70814300
2022-01-07,11698,11698,11698,11698,11698,72652300
2022-01-10,11698,11698,11698,11698,11698,91770500
2022-01-11,11698,11698,11698,11698,11698,68295700
2022-01-12,11698,11698,11698,11698,11698,54576400
2022-01-13,11698,11698,11698,11698,11698,77994000
2022-01-14,11698,11698,11698,11698,11698,80121200
2022-01-18,11698,11698,11698,11698,11698,75450900
2022-01-19,11698,11698,11698,11698,11698,81791500
2022-01-20,11698,11698,11698,11698,11698,88610700
2022-01-21,11698,11698,11698,11698,11698,143388900
2022-01-24,11698,11698,11698,11698,11698,198685800
2022-01-25,11698,11698,11698,11698,11698,124398400
2022-01-26,11698,11698,11698,11698,11698,146559500
2022-01-27,11698,11698,11698,11698,11698,95255700
2022-01-28,11698,11698,11698,11698,11698,108167900
2022-01-31,11698,11698,11698,11698,11698,94326400
2022-02-01,11698,11698,11698,11698,11698,74433000
2022-02-02,11698,11698,11698,11698,11698,78777100
2022-02-03,11698,11698,11698,11698,11698,95384800
2022-02-04,11698,11698,11698,11698,11698,86318300
2022-02-07,11698,11698,11698,11698,11698,58198100
2022-02-08,11698,11698,11698,11698,11698,64720900
2022-02-09,11698,11698,11698,11698,11698,55766400
2022-02-10,11698,11698,11698,11698,11698,112468500
2022-02-11,11698,11698,11698,11698,11698,101569100
2022-02-14,11698,11698,11698,11698,11698,80254400
2022-02-15,11698,11698,11698,11698,11698,55128800
2022-02-16,11698,11698,11698,11698,11698,58947100
2022-02-17,11698,11698,11698,11698,11698,61801400
2022-02-18,11698,11698,11698,11698,11698,80001500
2022-02-22,11698,11698,11698,11698,11698,85967100
2022-02-23,11698,11698,11698,11698,11698,86215400
2022-02-24,11698,11698,11698,11698,11698,130614100
2022-02-25,11698,11698,11698,11698,11698,78842100
2022-02-28,11698,11698,11698,11698,11698,77515500
2022-03-01,11698,11698,11698,11698,11698,67407000
2022-03-02,11698,11698,11698,11698,11698,70609000
2022-03-03,11698,11698,11698,11698,11698,71089400
2022-03-04,11698,11698,11698,11698,11698,76936300
2022-03-07,11698,11698,11698,11698,11698,89933800
2022-03-08,11698,11698,11698,11698,11698,116153900
2022-03-09,11698,11698,11698,11698,11698,64723400
2022-03-10,11698,11698,11698,11698,11698,69362700
2022-03-11,11698,11698,11698,11698,11698,66228400
2022-03-14,11698,11698,11698,11698,11698,79802600
2022-03-15,11698,11698,11698,11698,11698,76471000
2022-03-16,11698,11698,11698,11698,11698,105243000
2022-03-17,11698,11698,11698,11698,11698,67810000
2022-03-18,11698,11698,11698,11698,11698,85446300
2022-03-21,11698,11698,11698,11698,11698,73799100
2022-03-22,11698,11698,11698,11698,11698,63345900
2022-03-23,11698,11698,11698,11698,11698,70615500
2022-03-24,11698,11698,11698,11698,11698,53555300
2022-03-25,11698,11698,11698,11698,11698,57584200
2022-03-28,11698,11698,11698,11698,11698,56833900
2022-03-29,11698,11698,11698,11698,11698,68073000
2022-03-30,11698,11698,11698,11698,11698,68757700
2022-03-31,11698,11698,11698,11698,11698,67011400
2022-04-01,11698,11698,11698,11698,11698,54527800
2022-04-04,11698,11698,11698,11698,11698,45950200
2022-04-05,11698,11698,11698,11698,11698,62738700
2022-04-06,11698,11698,11698,11698,11698,90077100
2022-04-07,11698,11698,11698,11698,11698,63777400
2022-04-08,11698,11698,11698,11698,11698,61956100
2022-04-11,11698,11698,11698,11698,11698,66107400
2022-04-12,11698,11698,11698,11698,11698,72790200
2022-04-13,11698,11698,11698,11698,11698,61367800
2022-04-14,11698,11698,11698,11698,11698,73519400
2022-04-18,11698,11698,11698,11698,11698,58560600
2022-04-19,11698,11698,11698,11698,11698,56515700
2022-04-20,11698,11698,11698,11698,11698,65500000
2022-04-21,11698,11698,11698,11698,11698,75801000
2022-04-22,11698,11698,11698,11698,11698,82562100
2022-04-25,11698,11698,11698,11698,11698,101755900
2022-04-26,11698,11698,11698,11698,11698,105819600
2022-04-27,11698,11698,11698,11698,11698,111204200
2022-04-28,11698,11698,11698,11698,11698,99450000
2022-04-29,11698,11698,11698,11698,11698,91977900
2022-05-02,11698,11698,11698,11698,11698,115511800
2022-05-03,11698,11698,11698,11698,11698,78185500
2022-05-04,11698,11698,11698,11698,11698,116083400
2022-05-05,11698,11698,11698,11698,11698,154607400
2022-05-06,11698,11698,11698,11698,11698,139572800
2022-05-09,11698,11698,11698,11698,11698,113387300
2022-05-10,11698,11698,11698,11698,11698,124124600
2022-05-11,11698,11698,11698,11698,11698,140326100
2022-05-12,11698,11698,11698,11698,11698,120910900
2022-05-13,11698,11698,11698,11698,11698,83684900
2022-05-16,11698,11698,11698,11698,11698,59190400
2022-05-17,11698,11698,11698,11698,11698,62715300
2022-05-18,11698,11698,11698,11698,11698,79477100
2022-05-19,11698,11698,11698,11698,11698,79920700
2022-05-20,11698,11698,11698,11698,11698,91764200
2022-05-23,11698,11698,11698,11698,11698,63648400
2022-05-24,11698,11698,11698,11698,11698,73491100
2022-05-25,11698,11698,11698,11698,11698,67144500
2022-05-26,11698,11698,11698,11698,11698,59462200
2022-05-27,11698,11698,11698,11698,11698,66985600
2022-05-31,11698,11698,11698,11698,11698,60968300
2022-06-01,11698,11698,11698,11698,11698,65341700
2022-06-02,11698,11698,11698,11698,11698,59291300
2022-06-03,11698,11698,11698,11698,11698,60914700
2022-06-06,11698,11698,11698,11698,11698,51785000
2022-06-07,11698,11698,11698,11698,11698,44900300
2022-06-08,11698,11698,11698,11698,11698,38342100
2022-06-09,11698,11698,11698,11698,11698,55900500
2022-06-10,11698,11698,11698,11698,11698,85963500
2022-06-13,11698,11698,11698,11698,11698,94442000
2022-06-14,11698,11698,11698,11698,11698,64697500
2022-06-15,11698,11698,11698,11698,11698,86051400
2022-06-16,11698,11698,11698,11698,11698,81910300
2022-06-17,11698,11698,11698,11698,11698,82703400
2022-06-21,11698,11698,11698,11698,11698,51633700
2022-06-22,11698,11698,11698,11698,11698,67472900
2022-06-23,11698,11698,11698,11698,11698,57457800
2022-06-24,11698,11698,11698,11698,11698,58422300
2022-06-27,11698,11698,11698,11698,11698,54151500
2022-06-28,11698,11698,11698,11698,11698,61609800
2022-06-29,11698,11698,11698,11698,11698,57302700
2022-06-30,11698,11698,11698,11698,11698,79313600
2022-07-01,11981,11981,11981,11981,11981,56675100
2022-07-05,11981,11981,11981,11981,11981,61829300
2022-07-06,11981,11981,11981,11981,11981,63194700
2022-07-07,11981,11981,11981,11981,11981,56620100
2022-07-08,11981,11981,11981,11981,11981,59895500
2022-07-11,11981,11981,11981,11981,11981,55273900
2022-07-12,11981,11981,11981,11981,11981,55797100
2022-07-13,11981,11981,11981,11981,11981,73939400
2022-07-14,11981,11981,11981,11981,11981,63741800
2022-07-15,11981,11981,11981,11981,11981,63818100
2022-07-18,11981,11981,11981,11981,11981,59519600
2022-07-19,11981,11981,11981,11981,11981,55172600
2022-07-20,11981,11981,11981,11981,11981,67769400
2022-07-21,11981,11981,11981,11981,11981,55049400
2022-07-22,11981,11981,11981,11981,11981,57127700
2022-07-25,11981,11981,11981,11981,11981,40582400
2022-07-26,11981,11981,11981,11981,11981,50074100
2022-07-27,11981,11981,11981,11981,11981,69304400
2022-07-28,11981,11981,11981,11981,11981,55139900
2022-07-29,11981,11981,11981,11981,11981,57501000
2022-08-01,11981,11981,11981,11981,11981,46358800
2022-08-02,11981,11981,11981,11981,11981,48676500
2022-08-03,11981,11981,11981,11981,11981,53735700
2022-08-04,11981,11981,11981,11981,11981,38973700
2022-08-05,11981,11981,11981,11981,11981,53894000
2022-08-08,11981,11981,11981,11981,11981,43878500
2022-08-09,11981,11981,11981,11981,11981,39764200
2022-08-10,11981,11981,11981,11981,11981,51459600
2022-08-11,11981,11981,11981,11981,11981,45897700
2022-08-12,11981,11981,11981,11981,11981,40928400
2022-08-15,11981,11981,11981,11981,11981,38266600
2022-08-16,11981,11981,11981,11981,11981,41186900
2022-08-17,11981,11981,11981,11981,11981,47842200
2022-08-18,11981,11981,11981,11981,11981,41937200
2022-08-19,11981,11981,11981,11981,11981,51770600
2022-08-22,11981,11981,11981,11981,11981,51098900
2022-08-23,11981,11981,11981,11981,11981,39497100
2022-08-24,11981,11981,11981,11981,11981,38057100
2022-08-25,11981,11981,11981,11981,11981,38098300
2022-08-26,11981,11981,11981,11981,11981,69047700
2022-08-29,11981,11981,11981,11981,11981,48321900
2022-08-30,11981,11981,11981,11981,11981,51184500
2022-08-31,11981,11981,11981,11981,11981,50044000
2022-09-01,11981,11981,11981,11981,11981,57990700
2022-09-02,11981,11981,11981,11981,11981,64666800
2022-09-06,11981,11981,11981,11981,11981,57005400
2022-09-07,11981,11981,11981,11981,11981,49260400
2022-09-08,11981,11981,11981,11981,11981,55649800
2022-09-09,11981,11981,11981,11981,11981,56125200
2022-09-12,11981,11981,11981,11981,11981,45905700
2022-09-13,11981,11981,11981,11981,11981,79562200
2022-09-14,11981,11981,11981,11981,11981,54907200
2022-09-15,11981,11981,11981,11981,11981,65299400
2022-09-16,11981,11981,11981,11981,11981,79920400
2022-09-19,11981,11981,11981,11981,11981,52613800
2022-09-20,11981,11981,11981,11981,11981,51271100
2022-09-21,11981,11981,11981,11981,11981,82931000
2022-09-22,11981,11981,11981,11981,11981,62757100
2022-09-23,11981,11981,11981,11981,11981,74815200
2022-09-26,11981,11981,11981,11981,11981,71176700
2022-09-27,11981,11981,11981,11981,11981,69780100
2022-09-28,11981,11981,11981,11981,11981,79652100
2022-09-29,11981,11981,11981,11981,11981,81216000
2022-09-30,11981,11981,11981,11981,11981,78482400
2022-10-03,11981,11981,11981,11981,11981,61267400
2022-10-04,11981,11981,11981,11981,11981,66696900
2022-10-05,11981,11981,11981,11981,11981,55766300
2022-10-06,11981,11981,11981,11981,11981,53489400
2022-10-07,11981,11981,11981,11981,11981,71354700
2022-10-10,11981,11981,11981,11981,11981,60393000
2022-10-11,11981,11981,11981,11981,11981,66522500
2022-10-12,11981,11981,11981,11981,11981,50580200
2022-10-13,11981,11981,11981,11981,11981,112894100
2022-10-14,11981,11981,11981,11981,11981,77244300
2022-10-17,11981,11981,11981,11981,11981,64576500
2022-10-18,11981,11981,11981,11981,11981,69781000
2022-10-19,11981,11981,11981,11981,11981,53115400
2022-10-20,11981,11981,11981,11981,11981,60605500
2022-10-21,11981,11981,11981,11981,11981,77897700
2022-10-24,11981,11981,11981,11981,11981,63963600
2022-10-25,11981,11981,11981,11981,11981,59014500
2022-10-26,11981,11981,11981,11981,11981,63492400
2022-10-27,11981,11981,11981,11981,11981,57760300
2022-10-28,11981,11981,11981,11981,11981,62651300
2022-10-31,11981,11981,11981,11981,11981,47742000
2022-11-01,11981,11981,11981,11981,11981,45895900
2022-11-02,11981,11981,11981,11981,11981,79803100
2022-11-03,11981,11981,11981,11981,11981,70038900
2022-11-04,11981,11981,11981,11981,11981,78313200
2022-11-07,11981,11981,11981,11981,11981,47333800
2022-11-08,11981,11981,11981,11981,11981,63213800
2022-11-09,11981,11981,11981,11981,11981,64862100
2022-11-10,11981,11981,11981,11981,11981,99256700
2022-11-11,11981,11981,11981,11981,11981,66961800
