Date,Open,High,Low,Close,Adj Close,Volume
2021-02-18,13848,13848,13848,13848,13848,32236200
2021-02-19,13848,13848,13848,13848,13848,39157700
2021-02-22,13848,13848,13848,13848,13848,47256900
2021-02-23,13848,13848,13848,13848,13848,97241900
2021-02-24,13848,13848,13848,13848,13848,58206300
2021-02-25,13848,13848,13848,13848,13848,110182600
2021-02-26,13848,13848,13848,13848,13848,104739800
2021-03-01,13848,13848,13848,13848,13848,49164500
2021-03-02,13848,13848,13848,13848,13848,48370000
2021-03-03,13848,13848,13848,13848,13848,86301100
2021-03-04,13848,13848,13848,13848,13848,139131600
2021-03-05,13848,13848,13848,13848,13848,121523700
2021-03-08,13848,13848,13848,13848,13848,88409800
2021-03-09,13848,13848,13848,13848,13848,80391100
2021-03-10,13848,13848,13848,13848,13848,76798100
2021-03-11,13848,13848,13848,13848,13848,53484800
2021-03-12,13848,13848,13848,13848,13848,69315600
2021-03-15,13848,13848,13848,13848,13848,42955700
2021-03-16,13848,13848,13848,13848,13848,54925900
2021-03-17,13848,13848,13848,13848,13848,78258700
2021-03-18,13848,13848,13848,13848,13848,82718100
2021-03-19,13848,13848,13848,13848,13848,78446200
2021-03-22,13848,13848,13848,13848,13848,56194800
2021-03-23,13848,13848,13848,13848,13848,53455400
2021-03-24,13848,13848,13848,13848,13848,64803700
2021-03-25,13848,13848,13848,13848,13848,78729000
2021-03-26,13848,13848,13848,13848,13848,63519600
2021-03-29,13848,13848,13848,13848,13848,54608000
2021-03-30,13848,13848,13848,13848,13848,44635700
2021-03-31,13848,13848,13848,13848,13848,55032500
2021-04-01,13848,13848,13848,13848,13848,55685600
2021-04-05,13848,13848,13848,13848,13848,42172500
2021-04-06,13848,13848,13848,13848,13848,33537200
2021-04-07,13848,13848,13848,13848,13848,32046400
2021-04-08,13848,13848,13848,13848,13848,29940800
2021-04-09,13848,13848,13848,13848,13848,36664900
2021-04-12,13848,13848,13848,13848,13848,25833000
2021-04-13,13848,13848,13848,13848,13848,30374000
2021-04-14,13848,13848,13848,13848,13848,42564300
2021-04-15,13848,13848,13848,13848,13848,36342800
2021-04-16,13848,13848,13848,13848,13848,40860100
2021-04-19,13848,13848,13848,13848,13848,34533100
2021-04-20,13848,13848,13848,13848,13848,38081800
2021-04-21,13848,13848,13848,13848,13848,36598100
2021-04-22,13848,13848,13848,13848,13848,45936100
2021-04-23,13848,13848,13848,13848,13848,36381900
2021-04-26,13848,13848,13848,13848,13848,30812000
2021-04-27,13848,13848,13848,13848,13848,33187200
2021-04-28,13848,13848,13848,13848,13848,33615700
2021-04-29,13848,13848,13848,13848,13848,37708900
2021-04-30,13848,13848,13848,13848,13848,38263400
2021-05-03,13848,13848,13848,13848,13848,29729700
2021-05-04,13848,13848,13848,13848,13848,65147000
2021-05-05,13848,13848,13848,13848,13848,46219300
2021-05-06,13848,13848,13848,13848,13848,46814300
2021-05-07,13848,13848,13848,13848,13848,53324500
2021-05-10,13848,13848,13848,13848,13848,60700500
2021-05-11,13848,13848,13848,13848,13848,71963600
2021-05-12,13848,13848,13848,13848,13848,91164900
2021-05-13,13848,13848,13848,13848,13848,69877800
2021-05-14,13848,13848,13848,13848,13848,44370000
2021-05-17,13848,13848,13848,13848,13848,39395000
2021-05-18,13848,13848,13848,13848,13848,36528500
2021-05-19,13848,13848,13848,13848,13848,66319100
2021-05-20,13848,13848,13848,13848,13848,46466100
2021-05-21,13848,13848,13848,13848,13848,50330400
2021-05-24,13848,13848,13848,13848,13848,32475800
2021-05-25,13848,13848,13848,13848,13848,31280300
2021-05-26,13848,13848,13848,13848,13848,25444900
2021-05-27,13848,13848,13848,13848,13848,27931700
2021-05-28,13848,13848,13848,13848,13848,29927400
2021-06-01,13848,13848,13848,13848,13848,31145400
2021-06-02,13848,13848,13848,13848,13848,22047900
2021-06-03,13848,13848,13848,13848,13848,37057800
2021-06-04,13848,13848,13848,13848,13848,38736500
2021-06-07,13848,13848,13848,13848,13848,32611900
2021-06-08,13848,13848,13848,13848,13848,27282800
2021-06-09,13848,13848,13848,13848,13848,21485300
2021-06-10,13848,13848,13848,13848,13848,33702100
2021-06-11,13848,13848,13848,13848,13848,21222800
2021-06-14,13848,13848,13848,13848,13848,27827700
2021-06-15,13848,13848,13848,13848,13848,35963800
2021-06-16,13848,13848,13848,13848,13848,55399500
2021-06-17,13848,13848,13848,13848,13848,59722700
2021-06-18,13848,13848,13848,13848,13848,55414900
2021-06-21,13848,13848,13848,13848,13848,32992600
2021-06-22,13848,13848,13848,13848,13848,28941600
2021-06-23,13848,13848,13848,13848,13848,27188500
2021-06-24,13848,13848,13848,13848,13848,32581600
2021-06-25,13848,13848,13848,13848,13848,28682800
2021-06-28,13848,13848,13848,13848,13848,39130300
2021-06-29,13848,13848,13848,13848,13848,29426000
2021-06-30,13848,13848,13848,13848,13848,32724000
2021-07-01,14810,14810,14810,14810,14810,29290000
2021-07-02,14810,14810,14810,14810,14810,32727200
2021-07-06,14810,14810,14810,14810,14810,38842400
2021-07-07,14810,14810,14810,14810,14810,35265200
2021-07-08,14810,14810,14810,14810,14810,50890000
2021-07-09,14810,14810,14810,14810,14810,35184500
2021-07-12,14810,14810,14810,14810,14810,25717700
2021-07-13,14810,14810,14810,14810,14810,39723000
2021-07-14,14810,14810,14810,14810,14810,35336400
2021-07-15,14810,14810,14810,14810,14810,53391600
2021-07-16,14810,14810,14810,14810,14810,47262000
2021-07-19,14810,14810,14810,14810,14810,64404600
2021-07-20,14810,14810,14810,14810,14810,42183700
2021-07-21,14810,14810,14810,14810,14810,30259900
2021-07-22,14810,14810,14810,14810,14810,30252200
2021-07-23,14810,14810,14810,14810,14810,31960800
2021-07-26,14810,14810,14810,14810,14810,28438100
2021-07-27,14810,14810,14810,14810,14810,57933100
2021-07-28,14810,14810,14810,14810,14810,42066200
2021-07-29,14810,14810,14810,14810,14810,25672500
2021-07-30,14810,14810,14810,14810,14810,36484600
2021-08-02,14810,14810,14810,14810,14810,27334100
2021-08-03,14810,14810,14810,14810,14810,35558500
2021-08-04,14810,14810,14810,14810,14810,29602200
2021-08-05,14810,14810,14810,14810,14810,21443900
2021-08-06,14810,14810,14810,14810,14810,33332100
2021-08-09,14810,14810,14810,14810,14810,25960200
2021-08-10,14810,14810,14810,14810,14810,35130800
2021-08-11,14810,14810,14810,14810,14810,34249800
2021-08-12,14810,14810,14810,14810,14810,25969200
2021-08-13,14810,14810,14810,14810,14810,19336200
2021-08-16,14810,14810,14810,14810,14810,34856900
2021-08-17,14810,14810,14810,14810,14810,44793900
2021-08-18,14810,14810,14810,14810,14810,38541900
2021-08-19,14810,14810,14810,14810,14810,48499400
2021-08-20,14810,14810,14810,14810,14810,39486000
2021-08-23,14810,14810,14810,14810,14810,34034700
2021-08-24,14810,14810,14810,14810,14810,21732900
2021-08-25,14810,14810,14810,14810,14810,20441900
2021-08-26,14810,14810,14810,14810,14810,29133300
2021-08-27,14810,14810,14810,14810,14810,27104700
2021-08-30,14810,14810,14810,14810,14810,27295700
2021-08-31,14810,14810,14810,14810,14810,29628200
2021-09-01,14810,14810,14810,14810,14810,28138300
2021-09-02,14810,14810,14810,14810,14810,25453400
2021-09-03,14810,14810,14810,14810,14810,24605400
2021-09-07,14810,14810,14810,14810,14810,23970200
2021-09-08,14810,14810,14810,14810,14810,32949200
2021-09-09,14810,14810,14810,14810,14810,29399000
2021-09-10,14810,14810,14810,14810,14810,40249400
2021-09-13,14810,14810,14810,14810,14810,48741800
2021-09-14,14810,14810,14810,14810,14810,41826600
2021-09-15,14810,14810,14810,14810,14810,34097900
2021-09-16,14810,14810,14810,14810,14810,35193100
2021-09-17,14810,14810,14810,14810,14810,60912300
2021-09-20,14810,14810,14810,14810,14810,76203200
2021-09-21,14810,14810,14810,14810,14810,41927500
2021-09-22,14810,14810,14810,14810,14810,46972900
2021-09-23,14810,14810,14810,14810,14810,44652000
2021-09-24,14810,14810,14810,14810,14810,36056800
2021-09-27,14810,14810,14810,14810,14810,43338100
2021-09-28,14810,14810,14810,14810,14810,97701600
2021-09-29,14810,14810,14810,14810,14810,58076600
2021-09-30,14810,14810,14810,14810,14810,61384600
2021-10-01,14810,14810,14810,14810,14810,56375500
2021-10-04,14810,14810,14810,14810,14810,76766000
2021-10-05,14810,14810,14810,14810,14810,47232900
2021-10-06,14810,14810,14810,14810,14810,56806500
2021-10-07,14810,14810,14810,14810,14810,39411200
2021-10-08,14810,14810,14810,14810,14810,41822300
2021-10-11,14810,14810,14810,14810,14810,34847200
2021-10-12,14810,14810,14810,14810,14810,43905100
2021-10-13,14810,14810,14810,14810,14810,40120800
2021-10-14,14810,14810,14810,14810,14810,43433900
2021-10-15,14810,14810,14810,14810,14810,40419900
2021-10-18,14810,14810,14810,14810,14810,34513500
2021-10-19,14810,14810,14810,14810,14810,29091000
2021-10-20,14810,14810,14810,14810,14810,31390300
2021-10-21,14810,14810,14810,14810,14810,25469300
2021-10-22,14810,14810,14810,14810,14810,36275800
2021-10-25,14810,14810,14810,14810,14810,32597800
2021-10-26,14810,14810,14810,14810,14810,47191300
2021-10-27,14810,14810,14810,14810,14810,45760500
2021-10-28,14810,14810,14810,14810,14810,38007000
2021-10-29,14810,14810,14810,14810,14810,37310100
2021-11-01,14810,14810,14810,14810,14810,30765300
2021-11-02,14810,14810,14810,14810,14810,25135300
2021-11-03,14810,14810,14810,14810,14810,33748900
2021-11-04,14810,14810,14810,14810,14810,40265300
2021-11-05,14810,14810,14810,14810,14810,43383800
2021-11-08,14810,14810,14810,14810,14810,29256300
2021-11-09,14810,14810,14810,14810,14810,50490700
2021-11-10,14810,14810,14810,14810,14810,54937400
2021-11-11,14810,14810,14810,14810,14810,32243000
2021-11-12,14810,14810,14810,14810,14810,34730600
2021-11-15,14810,14810,14810,14810,14810,33716900
2021-11-16,14810,14810,14810,14810,14810,27872900
2021-11-17,14810,14810,14810,14810,14810,28703300
2021-11-18,14810,14810,14810,14810,14810,45721500
2021-11-19,14810,14810,14810,14810,14810,45191700
2021-11-22,14810,14810,14810,14810,14810,61715400
2021-11-23,14810,14810,14810,14810,14810,70098700
2021-11-24,14810,14810,14810,14810,14810,46954400
2021-11-26,14810,14810,14810,14810,14810,51533300
2021-11-29,14810,14810,14810,14810,14810,54447100
2021-11-30,14810,14810,14810,14810,14810,81332700
2021-12-01,14810,14810,14810,14810,14810,77766500
2021-12-02,14810,14810,14810,14810,14810,84416600
2021-12-03,14810,14810,14810,14810,14810,105349100
2021-12-06,14810,14810,14810,14810,14810,67588800
2021-12-07,14810,14810,14810,14810,14810,56005300
2021-12-08,14810,14810,14810,14810,14810,39204000
2021-12-09,14810,14810,14810,14810,14810,49973700
2021-12-10,14810,14810,14810,14810,14810,52545800
2021-12-13,14810,14810,14810,14810,14810,50166400
2021-12-14,14810,14810,14810,14810,14810,75199200
2021-12-15,14810,14810,14810,14810,14810,73858000
2021-12-16,14810,14810,14810,14810,14810,82591400
2021-12-17,14810,14810,14810,14810,14810,80492500
2021-12-20,14810,14810,14810,14810,14810,65336800
2021-12-21,14810,14810,14810,14810,14810,48899500
2021-12-22,14810,14810,14810,14810,14810,37042200
2021-12-23,14810,14810,14810,14810,14810,29595500
2021-12-27,14810,14810,14810,14810,14810,32820700
2021-12-28,14810,14810,14810,14810,14810,33113700
2021-12-29,14810,14810,14810,14810,14810,32248500
2021-12-30,14810,14810,14810,14810,14810,23850100
2021-12-31,14810,14810,14810,14810,14810,34752900
2022-01-03,15772,15772,15772,15772,15772,40575900
2022-01-04,15772,15772,15772,15772,15772,58027200
2022-01-05,15772,15772,15772,15772,15772,75739800
2022-01-06,15772,15772,15772,15772,15772,70814300
2022-01-07,15772,15772,15772,15772,15772,72652300
2022-01-10,15772,15772,15772,15772,15772,91770500
2022-01-11,15772,15772,15772,15772,15772,68295700
2022-01-12,15772,15772,15772,15772,15772,54576400
2022-01-13,15772,15772,15772,15772,15772,77994000
2022-01-14,15772,15772,15772,15772,15772,80121200
2022-01-18,15772,15772,15772,15772,15772,75450900
2022-01-19,15772,15772,15772,15772,15772,81791500
2022-01-20,15772,15772,15772,15772,15772,88610700
2022-01-21,15772,15772,15772,15772,15772,143388900
2022-01-24,15772,15772,15772,15772,15772,198685800
2022-01-25,15772,15772,15772,15772,15772,124398400
2022-01-26,15772,15772,15772,15772,15772,146559500
2022-01-27,15772,15772,15772,15772,15772,95255700
2022-01-28,15772,15772,15772,15772,15772,108167900
2022-01-31,15772,15772,15772,15772,15772,94326400
2022-02-01,15772,15772,15772,15772,15772,74433000
2022-02-02,15772,15772,15772,15772,15772,78777100
2022-02-03,15772,15772,15772,15772,15772,95384800
2022-02-04,15772,15772,15772,15772,15772,86318300
2022-02-07,15772,15772,15772,15772,15772,58198100
2022-02-08,15772,15772,15772,15772,15772,64720900
2022-02-09,15772,15772,15772,15772,15772,55766400
2022-02-10,15772,15772,15772,15772,15772,112468500
2022-02-11,15772,15772,15772,15772,15772,101569100
2022-02-14,15772,15772,15772,15772,15772,80254400
2022-02-15,15772,15772,15772,15772,15772,55128800
2022-02-16,15772,15772,15772,15772,15772,58947100
2022-02-17,15772,15772,15772,15772,15772,61801400
2022-02-18,15772,15772,15772,15772,15772,80001500
2022-02-22,15772,15772,15772,15772,15772,85967100
2022-02-23,15772,15772,15772,15772,15772,86215400
2022-02-24,15772,15772,15772,15772,15772,130614100
2022-02-25,15772,15772,15772,15772,15772,78842100
2022-02-28,15772,15772,15772,15772,15772,77515500
2022-03-01,15772,15772,15772,15772,15772,67407000
2022-03-02,15772,15772,15772,15772,15772,70609000
2022-03-03,15772,15772,15772,15772,15772,71089400
2022-03-04,15772,15772,15772,15772,15772,76936300
2022-03-07,15772,15772,15772,15772,15772,89933800
2022-03-08,15772,15772,15772,15772,15772,116153900
2022-03-09,15772,15772,15772,15772,15772,64723400
2022-03-10,15772,15772,15772,15772,15772,69362700
2022-03-11,15772,15772,15772,15772,15772,66228400
2022-03-14,15772,15772,15772,15772,15772,79802600
2022-03-15,15772,15772,15772,15772,15772,76471000
2022-03-16,15772,15772,15772,15772,15772,105243000
2022-03-17,15772,15772,15772,15772,15772,67810000
2022-03-18,15772,15772,15772,15772,15772,85446300
2022-03-21,15772,15772,15772,15772,15772,73799100
2022-03-22,15772,15772,15772,15772,15772,63345900
2022-03-23,15772,15772,15772,15772,15772,70615500
2022-03-24,15772,15772,15772,15772,15772,53555300
2022-03-25,15772,15772,15772,15772,15772,57584200
2022-03-28,15772,15772,15772,15772,15772,56833900
2022-03-29,15772,15772,15772,15772,15772,68073000
2022-03-30,15772,15772,15772,15772,15772,68757700
2022-03-31,15772,15772,15772,15772,15772,67011400
2022-04-01,15772,15772,15772,15772,15772,54527800
2022-04-04,15772,15772,15772,15772,15772,45950200
2022-04-05,15772,15772,15772,15772,15772,62738700
2022-04-06,15772,15772,15772,15772,15772,90077100
2022-04-07,15772,15772,15772,15772,15772,63777400
2022-04-08,15772,15772,15772,15772,15772,61956100
2022-04-11,15772,15772,15772,15772,15772,66107400
2022-04-12,15772,15772,15772,15772,15772,72790200
2022-04-13,15772,15772,15772,15772,15772,61367800
2022-04-14,15772,15772,15772,15772,15772,73519400
2022-04-18,15772,15772,15772,15772,15772,58560600
2022-04-19,15772,15772,15772,15772,15772,56515700
2022-04-20,15772,15772,15772,15772,15772,65500000
2022-04-21,15772,15772,15772,15772,15772,75801000
2022-04-22,15772,15772,15772,15772,15772,82562100
2022-04-25,15772,15772,15772,15772,15772,101755900
2022-04-26,15772,15772,15772,15772,15772,105819600
2022-04-27,15772,15772,15772,15772,15772,111204200
2022-04-28,15772,15772,15772,15772,15772,99450000
2022-04-29,15772,15772,15772,15772,15772,91977900
2022-05-02,15772,15772,15772,15772,15772,115511800
2022-05-03,15772,15772,15772,15772,15772,78185500
2022-05-04,15772,15772,15772,15772,15772,116083400
2022-05-05,15772,15772,15772,15772,15772,154607400
2022-05-06,15772,15772,15772,15772,15772,139572800
2022-05-09,15772,15772,15772,15772,15772,113387300
2022-05-10,15772,15772,15772,15772,15772,124124600
2022-05-11,15772,15772,15772,15772,15772,140326100
2022-05-12,15772,15772,15772,15772,15772,120910900
2022-05-13,15772,15772,15772,15772,15772,83684900
2022-05-16,15772,15772,15772,15772,15772,59190400
2022-05-17,15772,15772,15772,15772,15772,62715300
2022-05-18,15772,15772,15772,15772,15772,79477100
2022-05-19,15772,15772,15772,15772,15772,79920700
2022-05-20,15772,15772,15772,15772,15772,91764200
2022-05-23,15772,15772,15772,15772,15772,63648400
2022-05-24,15772,15772,15772,15772,15772,73491100
2022-05-25,15772,15772,15772,15772,15772,67144500
2022-05-26,15772,15772,15772,15772,15772,59462200
2022-05-27,15772,15772,15772,15772,15772,66985600
2022-05-31,15772,15772,15772,15772,15772,60968300
2022-06-01,15772,15772,15772,15772,15772,65341700
2022-06-02,15772,15772,15772,15772,15772,59291300
2022-06-03,15772,15772,15772,15772,15772,60914700
2022-06-06,15772,15772,15772,15772,15772,51785000
2022-06-07,15772,15772,15772,15772,15772,44900300
2022-06-08,15772,15772,15772,15772,15772,38342100
2022-06-09,15772,15772,15772,15772,15772,55900500
2022-06-10,15772,15772,15772,15772,15772,85963500
2022-06-13,15772,15772,15772,15772,15772,94442000
2022-06-14,15772,15772,15772,15772,15772,64697500
2022-06-15,15772,15772,15772,15772,15772,86051400
2022-06-16,15772,15772,15772,15772,15772,81910300
2022-06-17,15772,15772,15772,15772,15772,82703400
2022-06-21,15772,15772,15772,15772,15772,51633700
2022-06-22,15772,15772,15772,15772,15772,67472900
2022-06-23,15772,15772,15772,15772,15772,57457800
2022-06-24,15772,15772,15772,15772,15772,58422300
2022-06-27,15772,15772,15772,15772,15772,54151500
2022-06-28,15772,15772,15772,15772,15772,61609800
2022-06-29,15772,15772,15772,15772,15772,57302700
2022-06-30,15772,15772,15772,15772,15772,79313600
2022-07-01,16734,16734,16734,16734,16734,56675100
2022-07-05,16734,16734,16734,16734,16734,61829300
2022-07-06,16734,16734,16734,16734,16734,63194700
2022-07-07,16734,16734,16734,16734,16734,56620100
2022-07-08,16734,16734,16734,16734,16734,59895500
2022-07-11,16734,16734,16734,16734,16734,55273900
2022-07-12,16734,16734,16734,16734,16734,55797100
2022-07-13,16734,16734,16734,16734,16734,73939400
2022-07-14,16734,16734,16734,16734,16734,63741800
2022-07-15,16734,16734,16734,16734,16734,63818100
2022-07-18,16734,16734,16734,16734,16734,59519600
2022-07-19,16734,16734,16734,16734,16734,55172600
2022-07-20,16734,16734,16734,16734,16734,67769400
2022-07-21,16734,16734,16734,16734,16734,55049400
2022-07-22,16734,16734,16734,16734,16734,57127700
2022-07-25,16734,16734,16734,16734,16734,40582400
2022-07-26,16734,16734,16734,16734,16734,50074100
2022-07-27,16734,16734,16734,16734,16734,69304400
2022-07-28,16734,16734,16734,16734,16734,55139900
2022-07-29,16734,16734,16734,16734,16734,57501000
2022-08-01,16734,16734,16734,16734,16734,46358800
2022-08-02,16734,16734,16734,16734,16734,48676500
2022-08-03,16734,16734,16734,16734,16734,53735700
2022-08-04,16734,16734,16734,16734,16734,38973700
2022-08-05,16734,16734,16734,16734,16734,53894000
2022-08-08,16734,16734,16734,16734,16734,43878500
2022-08-09,16734,16734,16734,16734,16734,39764200
2022-08-10,16734,16734,16734,16734,16734,51459600
2022-08-11,16734,16734,16734,16734,16734,45897700
2022-08-12,16734,16734,16734,16734,16734,40928400
2022-08-15,16734,16734,16734,16734,16734,38266600
2022-08-16,16734,16734,16734,16734,16734,41186900
2022-08-17,16734,16734,16734,16734,16734,47842200
2022-08-18,16734,16734,16734,16734,16734,41937200
2022-08-19,16734,16734,16734,16734,16734,51770600
2022-08-22,16734,16734,16734,16734,16734,51098900
2022-08-23,16734,16734,16734,16734,16734,39497100
2022-08-24,16734,16734,16734,16734,16734,38057100
2022-08-25,16734,16734,16734,16734,16734,38098300
2022-08-26,16734,16734,16734,16734,16734,69047700
2022-08-29,16734,16734,16734,16734,16734,48321900
2022-08-30,16734,16734,16734,16734,16734,51184500
2022-08-31,16734,16734,16734,16734,16734,50044000
2022-09-01,16734,16734,16734,16734,16734,57990700
2022-09-02,16734,16734,16734,16734,16734,64666800
2022-09-06,16734,16734,16734,16734,16734,57005400
2022-09-07,16734,16734,16734,16734,16734,49260400
2022-09-08,16734,16734,16734,16734,16734,55649800
2022-09-09,16734,16734,16734,16734,16734,56125200
2022-09-12,16734,16734,16734,16734,16734,45905700
2022-09-13,16734,16734,16734,16734,16734,79562200
2022-09-14,16734,16734,16734,16734,16734,54907200
2022-09-15,16734,16734,16734,16734,16734,65299400
2022-09-16,16734,16734,16734,16734,16734,79920400
2022-09-19,16734,16734,16734,16734,16734,52613800
2022-09-20,16734,16734,16734,16734,16734,51271100
2022-09-21,16734,16734,16734,16734,16734,82931000
2022-09-22,16734,16734,16734,16734,16734,62757100
2022-09-23,16734,16734,16734,16734,16734,74815200
2022-09-26,16734,16734,16734,16734,16734,71176700
2022-09-27,16734,16734,16734,16734,16734,69780100
2022-09-28,16734,16734,16734,16734,16734,79652100
2022-09-29,16734,16734,16734,16734,16734,81216000
2022-09-30,16734,16734,16734,16734,16734,78482400
2022-10-03,16734,16734,16734,16734,16734,61267400
2022-10-04,16734,16734,16734,16734,16734,66696900
2022-10-05,16734,16734,16734,16734,16734,55766300
2022-10-06,16734,16734,16734,16734,16734,53489400
2022-10-07,16734,16734,16734,16734,16734,71354700
2022-10-10,16734,16734,16734,16734,16734,60393000
2022-10-11,16734,16734,16734,16734,16734,66522500
2022-10-12,16734,16734,16734,16734,16734,50580200
2022-10-13,16734,16734,16734,16734,16734,112894100
2022-10-14,16734,16734,16734,16734,16734,77244300
2022-10-17,16734,16734,16734,16734,16734,64576500
2022-10-18,16734,16734,16734,16734,16734,69781000
2022-10-19,16734,16734,16734,16734,16734,53115400
2022-10-20,16734,16734,16734,16734,16734,60605500
2022-10-21,16734,16734,16734,16734,16734,77897700
2022-10-24,16734,16734,16734,16734,16734,63963600
2022-10-25,16734,16734,16734,16734,16734,59014500
2022-10-26,16734,16734,16734,16734,16734,63492400
2022-10-27,16734,16734,16734,16734,16734,57760300
2022-10-28,16734,16734,16734,16734,16734,62651300
2022-10-31,16734,16734,16734,16734,16734,47742000
2022-11-01,16734,16734,16734,16734,16734,45895900
2022-11-02,16734,16734,16734,16734,16734,79803100
2022-11-03,16734,16734,16734,16734,16734,70038900
2022-11-04,16734,16734,16734,16734,16734,78313200
2022-11-07,16734,16734,16734,16734,16734,47333800
2022-11-08,16734,16734,16734,16734,16734,63213800
2022-11-09,16734,16734,16734,16734,16734,64862100
2022-11-10,16734,16734,16734,16734,16734,99256700
2022-11-11,16734,16734,16734,16734,16734,66961800
